production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
80000000,165173909,2003.0,2.35,154.0,61110,79000000.0,7.2
80000000,158750817,2010.0,2.35,118.0,44797,80000000.0,6.9
80000000,177993801,1997.0,1.85,90.0,50005,80000000.0,5.2
80000000,250200000,1996.0,1.77,88.0,15001,80000000.0,6.3
80000000,211755593,2014.0,2.35,134.0,20411,68000000.0,7.6
80000000,158926474,2006.0,1.85,93.0,1267,65000000.0,5.6
80000000,170805525,2011.0,2.35,102.0,5392,80000000.0,5.2
80000000,142783718,1997.0,2.35,135.0,8355,75000000.0,6.7
80000000,164800000,1998.0,2.35,98.0,12729,70000000.0,5.7
80000000,106515310,2002.0,2.35,83.0,14261,80000000.0,7.0
80000000,147080413,2001.0,2.35,99.0,25942,80000000.0,6.5
80000000,136047317,1998.0,2.35,130.0,12186,80000000.0,5.1
80000000,96148711,2004.0,1.85,129.0,20056,80000000.0,6.6
80000000,60507228,1999.0,1.78,74.0,814,80000000.0,7.3
80000000,98983590,2002.0,2.35,96.0,1919,80000000.0,5.9
80000000,71485043,1998.0,2.35,113.0,49631,85000000.0,7.0
80000000,50632037,1998.0,1.85,114.0,10731,90000000.0,5.6
80000000,141475336,2005.0,2.35,129.0,2864,75000000.0,5.9
80000000,58270391,2000.0,1.85,90.0,25190,80000000.0,5.3
80000000,105299638,2005.0,1.85,118.0,27114,88000000.0,5.9
80000000,101371017,1996.0,2.35,106.0,22590,70000000.0,6.3
80000000,130580730,2013.0,2.35,87.0,1971,80000000.0,5.2
80000000,66554547,2000.0,1.85,145.0,1825,80000000.0,7.3
80000000,158908290,1996.0,1.85,114.0,25126,80000000.0,5.8
80000000,131234406,2015.0,2.35,106.0,16922,90000000.0,6.0
80000000,108469033,2014.0,2.35,105.0,1099,80000000.0,5.6
80000000,54540662,2003.0,2.35,91.0,5593,80000000.0,5.7
80000000,53508858,2009.0,2.35,118.0,619,80000000.0,5.8
80000000,26703184,2003.0,2.35,116.0,43887,80000000.0,5.6
80000000,86787530,2009.0,2.35,104.0,152,40000000.0,7.8
80000000,69131860,1998.0,1.85,97.0,2521,80000000.0,5.8
80000000,20841123,1997.0,2.35,177.0,4346,80000000.0,6.0
80000000,33463969,2000.0,2.35,106.0,2,70000000.0,5.7
80000000,40147042,2007.0,1.85,99.0,2323,80000000.0,5.9
80000000,6300451,2005.0,2.35,102.0,1890,52000000.0,4.2
79300000,987480140,1994.0,1.66,73.0,6458,45000000.0,8.5
79000000,318146162,2012.0,1.85,94.0,27842,79000000.0,5.8
79000000,150519217,2011.0,1.85,91.0,27405,79000000.0,3.4
78000000,317668058,2001.0,1.85,135.0,2827,58000000.0,8.2
78000000,274392649,2013.0,2.35,95.0,848,78000000.0,6.5
78000000,206455420,2002.0,2.35,124.0,35867,78000000.0,7.2
78000000,107336658,2004.0,2.35,136.0,36925,100000000.0,6.7
78000000,179265204,2003.0,2.35,110.0,4714,78000000.0,5.8
78000000,43957541,2004.0,2.0,125.0,1970,50000000.0,5.1
77500000,90226482,2015.0,2.35,108.0,30230,81200000.0,7.8
76000000,974873764,2013.0,1.85,98.0,11905,76000000.0,7.5
76000000,69853395,2006.0,1.85,109.0,16479,76000000.0,7.9
76000000,35129610,2000.0,1.85,92.0,28050,76000000.0,4.1
75000000,514103326,2016.0,1.85,87.0,4782,75000000.0,6.8
75000000,817400878,1996.0,2.35,154.0,16785,75000000.0,6.9
75000000,618638999,1997.0,1.85,129.0,1635,73000000.0,6.5
75000000,651899282,2006.0,1.85,115.0,1815,80000000.0,6.9
75000000,556559566,2005.0,1.85,86.0,1777,75000000.0,6.9
75000000,272223430,2010.0,1.85,102.0,28497,80000000.0,6.0
75000000,371917043,2004.0,1.85,90.0,63165,75000000.0,6.0
75000000,296339717,2000.0,2.35,104.0,21397,75000000.0,7.4
75000000,342416460,2008.0,2.35,110.0,25763,75000000.0,6.7
75000000,336069511,1996.0,2.35,136.0,15999,75000000.0,7.4
75000000,196324496,2004.0,2.35,99.0,12952,75000000.0,6.8
75000000,202871849,2007.0,2.35,117.0,1673,75000000.0,6.7
75000000,351723989,2013.0,2.35,125.0,13312,75000000.0,7.3
75000000,155708695,2006.0,2.35,130.0,2856,70000000.0,6.5
75000000,97387965,1999.0,1.85,110.0,5320,75000000.0,4.1
75000000,211562435,2011.0,1.85,110.0,16691,75000000.0,6.1
75000000,218673959,2004.0,1.85,128.0,16199,60000000.0,7.3
75000000,221594911,2015.0,2.126976154236567,77.0,2044,40455386.33009198,4.8
75000000,141267370,2006.0,2.35,91.0,17299,75000000.0,6.6
75000000,118230763,2009.0,1.85,100.0,5174,35000000.0,5.4
75000000,213500000,2000.0,1.85,124.0,3424,75000000.0,5.9
75000000,119512771,2007.0,1.85,102.0,60646,75000000.0,7.1
75000000,94944017,2005.0,2.4,118.0,15889,53000000.0,5.7
75000000,131492772,2005.0,2.35,163.0,2529,70000000.0,7.6
75000000,95572749,2010.0,2.35,100.0,25206,75000000.0,5.4
75000000,105445109,2015.0,2.35,116.0,15735,75000000.0,7.3
75000000,85632458,2003.0,2.35,142.0,16580,70000000.0,6.6
75000000,72785169,2006.0,1.85,110.0,5609,70000000.0,5.6
75000000,54344321,2004.0,1.85,131.0,12522,80000000.0,6.5
75000000,71523271,2001.0,2.35,123.0,13934,80000000.0,6.6
75000000,39251128,1999.0,2.35,148.0,804,75000000.0,6.7
75000000,89758389,2011.0,2.35,128.0,7067,82000000.0,6.1
75000000,77636443,2005.0,2.35,113.0,103354,52000000.0,6.6
75000000,50409753,2003.0,2.35,116.0,14028,75000000.0,5.3
75000000,36751979,2000.0,2.35,94.0,15857,75000000.0,6.6
75000000,34009180,2004.0,2.35,113.0,4397,45000000.0,6.1
75000000,14623082,1998.0,2.35,99.0,2542,75000000.0,6.0
75000000,5409517,2001.0,1.85,93.0,5580,75000000.0,4.7
74000000,1163624481,2015.0,1.85,91.0,13616,74000000.0,6.4
74000000,311594032,2015.0,1.85,92.0,5217,74000000.0,6.0
73243106,248099143,2000.0,2.35,106.0,33645,75000000.0,7.2
73000000,162870525,2006.0,2.35,122.0,12410,73000000.0,6.6
73000000,346634366,2016.0,1.85,97.0,24350,73000000.0,6.3
73000000,103891409,1998.0,2.35,98.0,15269,69000000.0,5.9
73000000,50168294,1998.0,2.35,134.0,1044,75000000.0,6.0
72500000,527071022,2007.0,2.35,87.0,3086,75000000.0,7.4
72500000,109362966,2008.0,2.35,112.0,13827,70000000.0,5.6
72500000,71880305,2009.0,1.85,153.0,11852,75000000.0,6.4
72500000,86509602,2007.0,2.35,110.0,5187,70000000.0,7.1
72000000,209045647,1995.0,2.35,178.0,1976,72000000.0,8.4
72000000,96947540,2005.0,2.35,125.0,15850,70000000.0,7.1
72000000,54616869,2001.0,2.35,116.0,14780,72000000.0,4.5
72000000,37306334,2001.0,1.85,152.0,4310,72000000.0,6.9
72000000,62176754,2004.0,2.35,109.0,55,59660000.0,7.1
71682975,257641634,2004.0,1.85,108.0,7273,60000000.0,6.5
70702619,408265690,2002.0,1.85,106.0,1675,72000000.0,6.7
70000000,937008132,2004.0,1.85,93.0,1148,150000000.0,7.2
70000000,443483213,2009.0,1.85,88.0,5227,75000000.0,4.5
70000000,310138178,1999.0,2.35,116.0,12790,70000000.0,5.5
70000000,267200000,2002.0,2.35,132.0,14790,70000000.0,5.8
70000000,308700000,1996.0,1.85,139.0,3667,80000000.0,6.6
70000000,300854823,1991.0,2.35,142.0,64259,70000000.0,6.7
70000000,239814025,1990.0,2.35,124.0,16595,70000000.0,7.1
70000000,207154748,2003.0,2.35,117.0,14486,80000000.0,6.0
70000000,207068340,2002.130733382389,16.0,45.0,1430,40455386.33009198,7.5
70000000,202726605,2001.0,1.85,141.0,11458,68000000.0,6.9
70000000,150562164,2013.0,2.35,119.0,31782,70000000.0,6.5
70000000,213463976,2011.0,2.35,116.0,4001,70000000.0,5.8
70000000,172543519,2004.0,2.35,109.0,3222,60000000.0,5.6
70000000,156815529,2011.0,2.35,146.0,46726,66000000.0,7.2
70000000,114658262,2002.0,2.35,124.0,6181,75000000.0,7.1
70000000,158702748,2014.0,2.35,118.0,27674,70000000.0,6.1
70000000,117800000,1998.0,2.35,103.0,6207,58000000.0,6.4
70000000,123954323,2003.0,1.37,125.0,16138,70000000.0,8.0
70000000,131011757,1994.0,1.85,125.0,1439,70000000.0,6.2
70000000,160379930,2012.0,2.35,88.0,5861,70000000.0,6.4
70000000,216821942,2014.0,2.35,92.0,5178,70000000.0,6.3
70000000,54243125,1989.0,2.35,171.0,4074,69500000.0,7.6
70000000,137431619,2010.0,2.35,136.0,1579,70000000.0,6.3
70000000,70546865,2011.0,2.35,111.0,18510,70000000.0,5.3
70000000,116625798,1998.0,2.35,116.0,32563,70000000.0,6.3
70000000,137022245,2007.0,2.35,127.0,16034,70000000.0,7.7
70000000,61031932,2012.0,2.35,136.0,712,75000000.0,5.9
70000000,131445884,1997.0,2.35,136.0,12226,70000000.0,7.0
70000000,49730854,2004.0,1.85,106.0,12871,70000000.0,6.1
70000000,69157016,2002.0,2.35,116.0,12993,70000000.0,5.6
70000000,54612337,2005.0,2.35,113.0,13517,60000000.0,5.2
70000000,48197252,2016.0,2.35,117.0,3524,40455386.33009198,6.8
70000000,103735965,2013.0,2.35,115.0,15708,50000000.0,6.7
70000000,65409046,2011.0,2.35,116.0,49608,35000000.0,6.5
70000000,19870567,1998.0,2.35,97.0,13628,70000000.0,5.8
70000000,33076815,2002.0,2.35,125.0,15916,60000000.0,6.3
70000000,25852508,2002.0,2.35,98.0,2763,70000000.0,3.0
70000000,61402445,2014.0,2.35,99.0,1520,70000000.0,4.2
70000000,14294842,2002.0,2.35,91.0,1846,70000000.0,3.6
70000000,13596911,2001.0,2.35,95.0,3734,70000000.0,6.2
70000000,20107933,2013.0,2.126976154236567,88.0,6946,70000000.0,5.6
70000000,19535476,2015.0,2.35,133.0,28129,70000000.0,5.4
70000000,35417162,2006.0,2.35,116.0,1899,70000000.0,4.2
69000000,543495033,2010.0,1.85,87.0,11608,69000000.0,7.7
69000000,86796502,2010.0,1.85,114.0,10419,40455386.33009198,5.9
68000000,706102828,2010.0,2.35,124.0,52547,68000000.0,4.9
68000000,193500000,2002.0,2.35,124.0,12556,68000000.0,6.4
68000000,216500183,2015.0,2.35,125.0,30010,68000000.0,6.4
68000000,87173475,2011.0,2.35,111.0,3393,36000000.0,5.9
68000000,77224232,1995.0,2.35,105.0,1132,68000000.0,5.6
68000000,75685268,2003.0,2.35,136.0,12194,68000000.0,5.5
68000000,33462011,1999.0,1.85,121.0,3986,65000000.0,6.0
68000000,60265197,1999.0,2.35,157.0,18216,68000000.0,7.9
67500000,118556530,2008.0,2.35,128.0,29824,70000000.0,7.1
67500000,137489730,2012.0,2.35,105.0,8281,69000000.0,5.9
67000000,18115927,2002.130733382389,16.0,30.0,2465,40455386.33009198,7.4
67000000,25357771,2007.0,2.35,102.0,14625,35000000.0,5.4
66000000,211700000,1999.0,2.35,113.0,1302,66000000.0,6.2
66000000,194169619,2014.0,2.35,132.0,7081,66000000.0,6.5
65000000,485035085,1998.0,1.85,169.0,44998,70000000.0,8.6
65000000,374105123,2000.0,1.37,127.0,5838,70000000.0,6.4
65000000,273346281,2012.0,2.35,150.0,25517,65000000.0,7.4
65000000,386116343,2002.0,1.85,103.0,5437,59000000.0,7.6
65000000,334100000,1995.0,2.35,140.0,17171,62000000.0,7.6
65000000,463517383,1999.0,2.35,136.0,18563,63000000.0,8.7
65000000,442169052,2012.0,1.85,158.0,46204,61000000.0,7.6
65000000,172825854,2002.0,1.85,104.0,5265,60000000.0,5.5
65000000,250800000,1998.0,1.85,119.0,17768,65000000.0,6.5
65000000,163442936,2014.0,2.35,137.0,2938,65000000.0,7.2
65000000,163442936,2014.0,2.35,137.0,2938,65000000.0,7.2
65000000,211739043,2010.0,2.35,95.0,23018,65000000.0,6.6
65000000,128468793,2008.0,2.35,106.0,11264,65000000.0,6.9
65000000,233700000,1998.0,2.35,136.0,12396,65000000.0,6.7
65000000,128874043,2000.0,2.35,130.0,17771,65000000.0,6.4
65000000,139840525,2014.0,2.39,118.0,4796,65000000.0,5.2
65000000,255000000,1993.0,2.35,124.0,15229,70000000.0,6.4
65000000,148345997,1996.0,2.35,108.0,2913,50000000.0,6.0
65000000,163295654,2006.0,1.85,129.0,14421,63000000.0,6.0
65000000,69688384,2000.0,1.85,104.0,16452,60000000.0,6.1
65000000,141205169,2003.0,1.85,117.0,12850,65000000.0,6.4
65000000,180148897,2012.0,2.35,99.0,1375,65000000.0,6.4
65000000,104267443,1999.0,1.66,159.0,11424,65000000.0,7.3
65000000,156974557,2012.0,2.35,103.0,29808,65000000.0,6.3
65000000,154362963,2015.0,1.85,105.0,11943,50100000.0,6.6
65000000,132397389,2004.0,2.35,122.0,19764,65000000.0,5.9
65000000,48164150,1984.0,1.85,114.0,3860,16900000.0,6.4
65000000,43545364,2006.0,2.35,131.0,12088,65000000.0,7.1
65000000,221662676,2015.0,2.35,121.0,2131,55000000.0,7.1
65000000,238940997,2012.0,2.35,96.0,17913,65000000.0,5.4
65000000,39017984,1998.0,2.35,143.0,1409,65000000.0,6.7
65000000,100853753,1999.0,2.35,151.0,13209,63000000.0,8.8
65000000,72516819,2008.0,2.35,111.0,28643,45000000.0,6.4
65000000,33447612,1996.0,2.35,121.0,1531,65000000.0,6.7
65000000,62761005,2000.0,2.35,135.0,1013,65000000.0,6.2
65000000,56409722,2005.0,2.35,100.0,7048,43000000.0,4.8
65000000,41636243,2009.0,2.35,94.0,23365,65000000.0,6.3
65000000,17218916,1991.0,1.85,100.0,15944,70000000.0,5.7
65000000,39499349,2014.0,1.85,102.0,49433,65000000.0,6.5
65000000,10014234,2000.0,1.85,105.0,3580,65000000.0,5.0
65000000,26670920,2005.0,2.35,130.0,450,50000000.0,6.9
64000000,101636047,2006.0,1.85,98.0,6334,64000000.0,4.3
64000000,63200000,1999.0,1.85,133.0,16710,64000000.0,5.1
63700000,133603463,2006.0,2.35,147.0,253,50000000.0,7.5
63000000,1038812584,1993.0,1.85,127.0,2129,63000000.0,8.1
63000000,292738626,2002.0,2.35,94.0,2725,63000000.0,6.2
63000000,188657593,2011.0,1.85,95.0,2558,63000000.0,5.5
63000000,25052000,1994.0,2.35,212.0,5708,63000000.0,6.6
62000000,207500000,1994.0,2.35,141.0,14178,62000000.0,6.9
62000000,127630030,2000.0,2.35,116.0,14931,62000000.0,6.6
62000000,107822813,1995.0,2.35,114.0,2668,62000000.0,6.8
62000000,145478036,2015.0,2.76,187.0,49912,44000000.0,7.9
62000000,40123346,2008.0,2.35,87.0,6658,62000000.0,3.8
62000000,18708848,2001.0,2.35,125.0,14536,42000000.0,5.9
61000000,368567189,2014.0,2.35,149.0,4348,61000000.0,8.1
61000000,145594548,2007.0,1.85,93.0,13232,61000000.0,6.3
61000000,310697192,2015.0,2.35,132.0,2517,61000000.0,6.4
61000000,132493015,2013.0,2.35,109.0,20148,61000000.0,6.7
60000000,516567575,2004.0,1.85,106.0,24938,80000000.0,6.3
60000000,457729388,2014.0,2.35,100.0,22128,60000000.0,7.8
60000000,454161935,2006.0,2.35,117.0,32360,65000000.0,7.7
60000000,253555383,2007.0,2.35,100.0,1412,40455386.33009198,5.9
60000000,247812011,2008.0,2.35,115.0,4811,60000000.0,7.1
60000000,290701374,1999.0,1.85,189.0,17716,60000000.0,8.5
60000000,310043823,2005.0,1.85,81.0,2252,150000000.0,5.8
60000000,264118201,1998.0,1.85,103.0,3698,60000000.0,8.1
60000000,214357371,2002.0,2.35,119.0,13249,60000000.0,7.9
60000000,172450423,2009.0,1.85,113.0,8172,60000000.0,5.5
60000000,356429941,1995.0,2.35,130.0,1784,58000000.0,7.2
60000000,176262839,2003.0,2.35,111.0,35084,60000000.0,7.0
60000000,164285587,2003.0,1.85,92.0,4050,60000000.0,5.5
60000000,149705852,1999.0,2.35,116.0,2321,95000000.0,6.3
60000000,218613188,1998.0,1.85,99.0,1195,70000000.0,7.0
60000000,217670152,2004.0,2.35,120.0,13581,65000000.0,7.6
60000000,200700000,2001.0,1.85,87.0,4171,60000000.0,5.2
60000000,199043309,2002.0,1.85,101.0,2636,60000000.0,6.1
60000000,152457863,1998.0,1.85,83.0,25788,105000000.0,6.6
60000000,165890634,2002.0,2.35,100.0,14611,60000000.0,5.5
60000000,170200225,2004.0,2.35,101.0,3943,60000000.0,6.1
60000000,157670733,1990.0,2.35,107.0,14006,60000000.0,5.9
60000000,135015330,2005.0,2.35,94.0,20348,60000000.0,5.4
60000000,206598789,2010.0,1.85,140.0,20440,60000000.0,5.7
60000000,130968579,2004.0,2.35,146.0,20454,70000000.0,7.7
60000000,100230832,1999.0,2.35,156.0,20761,55000000.0,6.8
60000000,186883563,1998.0,1.85,170.0,20683,60000000.0,6.5
60000000,126037057,2009.0,1.85,100.0,647,60000000.0,7.7
60000000,102332848,2004.0,1.85,115.0,4496,55000000.0,6.5
60000000,165048228,1999.0,2.35,105.0,3697,60000000.0,5.8
60000000,90723216,2003.0,2.35,89.0,1233,60000000.0,4.4
60000000,162778384,2008.0,1.85,91.0,13654,48000000.0,5.0
60000000,193857962,2016.0,2.35,99.0,20276,60000000.0,5.9
60000000,71719931,2002.130733382389,1.78,22.0,2064,40455386.33009198,7.3
60000000,87123569,2006.0,2.35,98.0,24664,50000000.0,4.4
60000000,129832389,1996.0,1.85,94.0,4530,60000000.0,5.4
60000000,56709981,1998.0,2.35,115.0,4713,60000000.0,6.5
60000000,100751232,2015.0,1.85,124.0,75793,60000000.0,6.6
60000000,159356941,1997.0,2.35,124.0,38227,60000000.0,6.3
60000000,98819789,2003.0,2.35,119.0,3637,60000000.0,6.3
60000000,100645801,1996.0,1.85,124.0,3653,60000000.0,6.1
60000000,90482317,2008.0,2.35,93.0,13403,60000000.0,6.1
60000000,104429625,2002.0,1.85,98.0,2018,60000000.0,5.3
60000000,131377412,2014.0,2.35,105.0,1411,60000000.0,6.2
60000000,104324083,1995.0,1.85,92.0,2318,60000000.0,5.4
60000000,101382396,2005.0,2.35,115.0,4305,45000000.0,5.0
60000000,160700000,1997.0,2.35,116.0,3090,75000000.0,6.3
60000000,95538560,2007.0,2.35,124.0,1640,61000000.0,7.2
60000000,68336997,1998.0,2.35,104.0,4294,48000000.0,6.1
60000000,104100903,2013.0,2.35,113.0,34738,60000000.0,6.7
60000000,57604723,2009.0,1.85,100.0,12258,60000000.0,4.9
60000000,82812456,2010.0,2.35,117.0,7053,80000000.0,6.6
60000000,67312826,2002.0,2.35,116.0,31224,60000000.0,6.4
60000000,82150183,2002.0,2.35,101.0,53024,60000000.0,6.2
60000000,108996113,2009.0,2.35,91.0,22668,70000000.0,6.1
60000000,81079566,2009.0,2.35,125.0,10623,60000000.0,6.2
60000000,78481410,2008.0,2.35,101.0,38809,60000000.0,6.0
60000000,124514011,2009.0,2.35,134.0,24458,60000000.0,7.4
60000000,88832210,2009.0,2.35,127.0,19776,40455386.33009198,7.1
60000000,36850101,1999.0,1.85,94.0,2151,65000000.0,4.9
60000000,78080697,2006.0,2.35,107.0,1352,60000000.0,6.1
60000000,47818913,2012.0,2.35,111.0,17871,40455386.33009198,6.8
60000000,121327628,2003.0,1.85,100.0,1395,60000000.0,6.3
60000000,33956608,1997.0,2.35,110.0,1976,40000000.0,5.7
60000000,32983332,1998.0,2.35,111.0,16536,60000000.0,6.1
60000000,32983332,1998.0,2.35,111.0,16537,60000000.0,6.1
60000000,47371191,2000.0,1.85,152.0,36897,60000000.0,7.9
60000000,54994757,2002.0,1.85,96.0,22889,60000000.0,5.9
60000000,38389024,2009.0,2.35,117.0,23745,60000000.0,6.7
60000000,75965567,2013.0,2.35,130.0,10247,60000000.0,6.0
60000000,39235486,2000.0,1.85,126.0,34774,60000000.0,6.7
60000000,30063805,2002.0,2.35,104.0,2109,60000000.0,6.1
60000000,84154026,2011.0,2.35,87.0,1417,60000000.0,5.7
60000000,71073932,2005.0,2.35,101.0,993,87000000.0,4.3
60000000,26673242,1997.0,2.35,130.0,2525,60000000.0,6.7
60000000,80767884,2003.0,1.66,85.0,11301,60000000.0,6.7
60000000,49473093,2005.0,2.35,103.0,1467,30000000.0,5.6
60000000,49238525,2006.0,2.35,121.0,22833,50000000.0,5.6
60000000,35319689,1999.0,1.85,122.0,15275,55000000.0,6.1
60000000,39006188,2008.0,2.35,103.0,20881,60000000.0,4.8
60000000,20541668,2001.0,2.35,131.0,3012,60000000.0,6.9
60000000,66655938,2008.0,2.35,106.0,5329,60000000.0,6.1
60000000,14218868,2000.0,2.35,91.0,1262,65000000.0,4.8
60000000,14816379,2006.0,2.35,140.0,12634,60000000.0,6.6
60000000,22468620,2014.0,2.35,118.0,22447,60000000.0,6.2
60000000,12069719,1998.0,2.35,114.0,2367,60000000.0,4.9
60000000,50648806,2008.0,1.85,90.0,1865,60000000.0,4.9
60000000,10597070,2005.0,2.35,132.0,12133,80000000.0,6.7
60000000,30396134,2015.0,2.35,107.0,42683,60000000.0,5.5
60000000,13075656,2007.0,2.35,156.0,26564,60000000.0,3.8
60000000,11427090,2003.0,2.35,127.0,12947,35000000.0,6.5
60000000,194058503,2016.0,2.35,119.0,1026,68005000.0,6.0
58000000,783770709,2016.0,2.35,108.0,18239,58000000.0,8.1
58000000,547326372,2014.0,2.35,133.0,16277,58800000.0,7.3
58000000,158162788,2015.0,2.35,103.0,5497,58000000.0,6.4
58000000,158162788,2015.0,2.35,103.0,5497,58000000.0,6.4
58000000,50365498,2012.0,2.35,125.0,4416,58000000.0,5.9
58000000,100687083,2005.0,1.85,95.0,2876,58000000.0,6.7
58000000,93672764,2013.0,2.35,125.0,5081,58000000.0,6.3
58000000,59431365,2000.0,1.85,90.0,6299,60000000.0,3.6
58000000,41348628,2008.0,1.85,114.0,589,58000000.0,6.0
58000000,80480566,2009.0,2.35,103.0,3150,58000000.0,4.7
57500000,295874190,2010.0,2.35,97.0,16098,60000000.0,5.9
57500000,58085235,2012.0,2.35,116.0,16484,70000000.0,5.6
57000000,153007424,1997.0,2.35,136.0,45271,57000000.0,7.5
57000000,149217355,2011.0,2.35,96.0,16121,57000000.0,4.3
57000000,104364680,1996.0,2.35,103.0,2710,57000000.0,6.4
57000000,38329114,2004.0,2.35,97.0,9814,58000000.0,6.3
57000000,62097495,2001.0,2.35,131.0,23325,57000000.0,5.9
56000000,195660942,2002.130733382389,16.0,22.0,4115,40455386.33009198,6.7
56000000,198006880,2005.0,2.35,95.0,16884,56000000.0,5.5
55000000,679857164,1994.0,2.35,142.0,15700,55000000.0,8.8
55000000,362605033,2007.0,1.85,92.0,2847,60000000.0,5.2
55000000,366784257,2005.0,2.35,118.0,13426,70000000.0,6.6
55000000,307325633,2006.0,2.35,117.0,11036,55000000.0,8.0
55000000,347100000,1995.0,1.78,84.0,26754,55000000.0,6.6
55000000,300200000,1978.0,2.35,188.0,12940,55000000.0,7.3
55000000,273814019,1996.0,1.85,95.0,3155,54000000.0,5.6
55000000,220648184,2013.0,2.35,134.0,16281,55000000.0,7.9
55000000,174463257,1997.0,1.85,92.0,4518,55000000.0,5.4
55000000,126425115,2003.0,2.35,74.0,5713,55000000.0,6.3
55000000,192165283,2014.0,2.35,132.0,37605,55000000.0,7.2
55000000,282300000,1995.0,1.85,100.0,2638,50000000.0,6.0
55000000,152269033,2010.0,2.35,101.0,39822,55000000.0,6.3
55000000,163838217,2002.0,2.35,105.0,7184,55000000.0,5.1
55000000,159387195,1995.0,2.35,123.0,30132,53000000.0,7.3
55000000,214392904,2005.0,2.35,98.0,2287,55000000.0,6.2
55000000,212200000,1994.0,2.35,128.0,3888,55000000.0,6.0
55000000,198750909,1998.0,2.35,114.0,13905,55000000.0,6.7
55000000,259541430,2014.0,2.35,95.0,3697,55000000.0,7.2
55000000,176469428,2003.0,2.35,111.0,3983,30000000.0,8.1
55000000,189624452,2011.0,1.85,94.0,2820,55000000.0,6.0
55000000,98699769,1999.0,1.37,85.0,22458,55000000.0,6.4
55000000,153535982,2004.0,2.35,137.0,1959,30000000.0,8.0
55000000,63408614,1989.0,2.35,97.0,14432,55000000.0,6.3
55000000,149022650,1992.0,1.85,104.0,25599,55000000.0,6.4
55000000,71189835,2000.0,2.35,110.0,939,55000000.0,6.6
55000000,122079192,1996.0,2.35,133.0,2916,55000000.0,6.4
55000000,110387072,2013.0,1.85,91.0,3104,55000000.0,5.9
55000000,158500000,1992.0,2.35,145.0,1543,50000000.0,6.4
55000000,129075270,2008.0,2.35,104.0,7247,55000000.0,6.6
55000000,154605868,2004.0,2.35,143.0,20660,70000000.0,7.4
55000000,79312301,2014.0,1.85,119.0,6089,50000000.0,6.4
