movie_title,production_budget,budget,imdb_score,opening_gross,screens,duration,title_year,cast_total_facebook_likes,aspect_ratio,worldwide_gross
The Other Guys ,100000000,100000000.0,6.7,35543162.0,3651.0,116.0,2010.0,20233,2.35,170936470
The Wolf of Wall Street ,100000000,100000000.0,8.2,18361578.0,2557.0,240.0,2013.0,46057,2.35,391976723
Epic ,100000000,100000000.0,6.7,33531068.0,3882.0,102.0,2013.0,14552,2.35,262794441
Eraser ,100000000,100000000.0,6.1,24566446.0,2410.0,115.0,1996.0,3454,2.35,234400000
The Hunchback of Notre Dame ,100000000,100000000.0,6.9,4293000.0,2239.67397260274,91.0,1996.0,4842,1.78,325500000
The Emperor's New Groove ,100000000,100000000.0,7.3,9812302.0,2801.0,78.0,2000.0,2039,1.66,169296573
The Expendables 2 ,100000000,92000000.0,6.7,28591370.0,3316.0,103.0,2012.0,57881,2.35,311979256
Where the Wild Things Are ,100000000,100000000.0,6.8,32695407.0,3735.0,101.0,2009.0,1738,2.35,99123656
Eragon ,100000000,100000000.0,5.1,23239907.0,3020.0,104.0,2006.0,4487,2.35,249488115
End of Days ,100000000,83000000.0,5.7,20523595.0,2593.0,121.0,1999.0,3903,2.35,212026975
The Stepford Wives ,100000000,90000000.0,5.2,21406781.0,3057.0,93.0,2004.0,13748,1.85,96221971
Surf's Up ,100000000,100000000.0,6.8,17640249.0,3528.0,85.0,2007.0,25590,1.85,145395745
Blood Diamond ,100000000,100000000.0,8.0,8648324.0,2239.67397260274,143.0,2006.0,33160,2.35,171377916
Legend of the Guardians: The Owls of Ga'Hoole ,100000000,80000000.0,7.0,16112211.0,3575.0,101.0,2010.0,4286,2.35,139716717
Starship Troopers ,100000000,105000000.0,7.2,22058773.0,2971.0,129.0,1997.0,2031,1.85,121100000
Land of the Lost ,100000000,100000000.0,5.4,18837350.0,3521.0,102.0,2009.0,10552,1.85,69548641
Catwoman ,100000000,100000000.0,3.3,16728411.0,3117.0,87.0,2004.0,3144,2.35,82145379
The Expendables 3 ,100000000,90000000.0,6.1,15879645.0,3221.0,131.0,2014.0,52610,2.35,209461378
Treasure Planet ,100000000,140000000.0,7.1,12083248.0,3227.0,95.0,2002.0,26940,1.5,91800000
Green Zone ,100000000,100000000.0,6.9,14309295.0,3003.0,115.0,2010.0,13761,2.35,97523020
Transcendence ,100000000,100000000.0,6.3,10886386.0,3455.0,119.0,2014.0,54031,2.35,103039258
Son of the Mask ,100000000,84000000.0,2.2,7511675.0,2966.0,94.0,2005.0,1195,1.85,59918422
The Spanish Prisoner ,100000000,10000000.0,7.3,124011.0,7.0,110.0,1997.0,1722,1.85,13835130
The Adventures of Pluto Nash ,100000000,100000000.0,3.8,2182900.0,2320.0,95.0,2002.0,6161,1.85,7094995
The Peanuts Movie ,99000000,99000000.0,7.2,44213073.0,3897.0,88.0,2015.0,309,1.85,244778411
The Mummy Returns ,98000000,98000000.0,6.3,68139035.0,3401.0,130.0,2001.0,15972,2.35,435040395
Gangs of New York ,97000000,100000000.0,7.5,9496870.0,1504.0,216.0,2002.0,47657,2.35,183124621
Ice Age: Continental Drift ,95000000,95000000.0,6.6,46629259.0,3881.0,88.0,2012.0,25354,2.35,879765137
Black Hawk Down ,95000000,92000000.0,7.7,193021.0,4.0,152.0,2001.0,4270,2.35,159691085
Percy Jackson & the Olympians: The Lightning Thief ,95000000,95000000.0,5.9,38661634.0,3356.0,118.0,2010.0,14024,2.35,223050874
Unstoppable ,95000000,100000000.0,6.8,22688457.0,3207.0,98.0,2010.0,25780,2.35,169511609
The Fifth Element ,95000000,93000000.0,7.7,17031345.0,2500.0,126.0,1997.0,39319,2.35,263900000
The Road to El Dorado ,95000000,95000000.0,6.9,12846652.0,3218.0,89.0,2000.0,3372,1.85,65700000
The Lovely Bones ,95000000,65000000.0,6.7,116616.0,3.0,135.0,2009.0,2370,2.35,94894448
Seventh Son ,95000000,95000000.0,5.5,7217640.0,2875.0,102.0,2014.0,17098,2.35,110623265
Finding Nemo ,94000000,94000000.0,8.2,16687773.0,2904.0,100.0,2003.0,5641,1.85,936429370
The Lord of the Rings: The Return of the King ,94000000,94000000.0,8.9,72629713.0,3703.0,192.0,2003.0,6434,2.35,1141408667
The Lord of the Rings: The Two Towers ,94000000,94000000.0,8.7,727645.0,126.0,172.0,2002.0,23052,2.35,934703179
Lara Croft: Tomb Raider ,94000000,115000000.0,5.7,47735743.0,3308.0,100.0,2001.0,12150,2.35,273330185
Jurassic Park III ,93000000,93000000.0,5.9,50771645.0,3434.0,92.0,2001.0,2574,1.85,365900000
Rise of the Planet of the Apes ,93000000,93000000.0,7.6,54806191.0,3648.0,105.0,2011.0,13118,2.35,482860185
The Spiderwick Chronicles ,92500000,90000000.0,6.6,24740537.0,3847.0,107.0,2008.0,1614,2.35,162839667
The Incredibles ,92000000,92000000.0,8.0,70467623.0,3933.0,115.0,2004.0,1901,2.35,614726752
A Good Day to Die Hard ,92000000,92000000.0,5.3,24834845.0,3553.0,101.0,2013.0,15481,1.85,304249198
The Secret Life of Walter Mitty ,91000000,90000000.0,7.3,13000000.0,2909.0,114.0,2013.0,5095,2.35,188536838
Men in Black ,90000000,90000000.0,7.3,51068455.0,3020.0,98.0,1997.0,12998,1.85,587790539
Toy Story 2 ,90000000,90000000.0,7.9,57388839.0,3236.0,82.0,1999.0,21275,1.85,511358276
Rush Hour 2 ,90000000,90000000.0,6.6,67408222.0,3118.0,90.0,2001.0,664,2.35,347425832
Sherlock Holmes ,90000000,90000000.0,7.6,62304277.0,3626.0,128.0,2009.0,23996,1.85,498438212
Ice Age: Dawn of the Dinosaurs ,90000000,90000000.0,7.0,41690382.0,4099.0,94.0,2009.0,1258,1.85,859701857
What Lies Beneath ,90000000,100000000.0,6.6,29702959.0,2813.0,130.0,2000.0,12890,2.35,288693989
Rio ,90000000,90000000.0,7.0,39225962.0,3827.0,96.0,2011.0,12071,2.35,487519809
The Departed ,90000000,90000000.0,8.5,26887467.0,3017.0,151.0,2006.0,45648,2.35,289660619
Charlie's Angels ,90000000,92000000.0,5.5,40128550.0,3037.0,94.0,2000.0,15419,2.35,259736090
Mulan ,90000000,90000000.0,7.5,22745143.0,2888.0,88.0,1998.0,4478,1.66,303500000
Tropic Thunder ,90000000,92000000.0,7.0,25812796.0,3319.0,121.0,2008.0,23484,2.35,191091250
The Girl with the Dragon Tattoo ,90000000,90000000.0,7.8,12750000.0,2914.0,158.0,2011.0,20388,2.35,239373970
Contact ,90000000,90000000.0,7.4,20584908.0,1923.0,150.0,1997.0,12289,2.35,165900000
You Don't Mess with the Zohan ,90000000,90000000.0,5.5,38531374.0,3462.0,113.0,2008.0,13446,1.85,202910991
Alvin and the Chipmunks: The Road Chip ,90000000,90000000.0,5.0,14287159.0,3653.0,92.0,2015.0,38450,1.85,235296080
Atlantis: The Lost Empire ,90000000,120000000.0,6.8,329011.0,2.0,95.0,2001.0,15237,2.35,186049020
Valkyrie ,90000000,75000000.0,7.1,21027007.0,2711.0,121.0,2008.0,14165,1.85,203902107
Pixels ,90000000,88000000.0,5.6,24011616.0,3723.0,106.0,2015.0,35367,2.35,244126300
A.I. Artificial Intelligence ,90000000,100000000.0,7.1,29352630.0,3242.0,146.0,2001.0,6217,1.85,235900000
The Haunted Mansion ,90000000,90000000.0,4.9,24278410.0,3122.0,88.0,2003.0,2622,2.35,155750628
Hollow Man ,90000000,95000000.0,5.7,26414386.0,2956.0,119.0,2000.0,2356,1.85,191200000
The Interpreter ,90000000,80000000.0,6.4,22822455.0,2758.0,128.0,2005.0,2100,2.35,162753837
Percy Jackson: Sea of Monsters ,90000000,90000000.0,5.9,14401054.0,3031.0,106.0,2013.0,10882,2.35,200859554
Lara Croft Tomb Raider: The Cradle of Life ,90000000,95000000.0,5.5,21783641.0,3222.0,117.0,2003.0,33154,2.35,157092943
Now You See Me 2 ,90000000,90000000.0,6.9,22383146.0,3232.0,129.0,2016.0,23031,2.35,313404841
Spy Game ,90000000,92000000.0,7.0,21689125.0,2770.0,114.0,2001.0,12499,2.35,143049560
The Saint ,90000000,68000000.0,6.2,16278873.0,2307.0,116.0,1997.0,475,2.35,169400000
Mission to Mars ,90000000,90000000.0,5.6,22855247.0,3054.0,114.0,2000.0,4902,2.35,106000000
Bicentennial Man ,90000000,100000000.0,6.8,8234926.0,2518.0,132.0,1999.0,55254,1.85,87420776
Volcano ,90000000,90000000.0,5.4,14581740.0,2774.0,104.0,1997.0,5062,1.85,120100000
The Devil's Own ,90000000,86000000.0,6.1,18063265.0,2504.0,111.0,1997.0,26088,2.35,140900000
K-19: The Widowmaker ,90000000,100000000.0,6.7,12778459.0,2828.0,138.0,2002.0,15149,2.35,65716126
The Three Musketeers ,90000000,75000000.0,5.8,8674452.0,3017.0,110.0,2011.0,27694,2.35,139877913
The Nutcracker in 3D ,90000000,90000000.0,4.4,65894.0,45.0,110.0,2010.0,2728,2.35,20466016
Cinderella Man ,88000000,88000000.0,8.0,18320205.0,2812.0,144.0,2005.0,2523,2.35,105021488
Seabiscuit ,86000000,87000000.0,7.3,20854735.0,1987.0,140.0,2003.0,13808,2.35,148715342
Cast Away ,85000000,90000000.0,7.7,28883406.0,2774.0,143.0,2000.0,15838,1.85,427230516
Ocean's Eleven ,85000000,85000000.0,7.8,38107822.0,3075.0,116.0,2001.0,13028,2.35,450728529
The Bourne Supremacy ,85000000,75000000.0,7.8,52521865.0,3165.0,108.0,2004.0,14161,2.35,288587450
Air Force One ,85000000,85000000.0,6.4,37132505.0,2919.0,124.0,1997.0,23603,2.35,315268353
Divergent ,85000000,85000000.0,6.7,54607747.0,3936.0,139.0,2014.0,22226,2.35,276014965
Hotel Transylvania ,85000000,85000000.0,7.1,42522194.0,3349.0,91.0,2012.0,37142,1.85,378505812
Enchanted ,85000000,85000000.0,7.1,34440317.0,3730.0,107.0,2007.0,662,2.35,340384141
Safe House ,85000000,85000000.0,6.8,40172720.0,3119.0,115.0,2012.0,36237,2.35,208542162
Ocean's Thirteen ,85000000,85000000.0,6.9,36133403.0,3565.0,122.0,2007.0,43499,2.35,311744465
It's Complicated ,85000000,85000000.0,6.6,22100822.0,2887.0,120.0,2009.0,15226,1.85,224614744
Enemy of the State ,85000000,90000000.0,7.3,20038573.0,2393.0,140.0,1998.0,11951,2.35,250649836
Open Season ,85000000,85000000.0,6.2,23624548.0,3833.0,83.0,2006.0,6081,1.85,191932158
Tower Heist ,85000000,75000000.0,6.2,24025190.0,3367.0,104.0,2011.0,3768,2.35,153487972
102 Dalmatians ,85000000,85000000.0,4.8,19883351.0,2704.0,100.0,2000.0,4182,1.85,66941559
Mirror Mirror ,85000000,85000000.0,5.6,18132085.0,3603.0,106.0,2012.0,11454,1.85,173613482
The Holiday ,85000000,85000000.0,6.9,12778913.0,2239.67397260274,138.0,2006.0,17423,1.85,205190324
The Fast and the Furious: Tokyo Drift ,85000000,85000000.0,6.0,23973840.0,3027.0,104.0,2006.0,1235,2.35,157794205
Memoirs of a Geisha ,85000000,85000000.0,7.3,682504.0,2239.67397260274,145.0,2005.0,2380,2.35,161510853
Enemy at the Gates ,85000000,68000000.0,7.6,13810266.0,1509.0,131.0,2001.0,5103,2.35,96971293
The Rundown ,85000000,85000000.0,6.7,18533765.0,3152.0,104.0,2003.0,16930,2.35,80831893
Arthur Christmas ,85000000,100000000.0,7.1,12068931.0,3376.0,97.0,2011.0,2707,1.85,149717124
Cats & Dogs: The Revenge of Kitty Galore ,85000000,85000000.0,4.3,12279363.0,3705.0,82.0,2010.0,3326,1.85,114979922
Meet Joe Black ,85000000,90000000.0,7.1,15017995.0,2503.0,178.0,1998.0,23950,1.85,44650003
Collateral Damage ,85000000,85000000.0,5.5,15058432.0,2824.0,108.0,2002.0,1460,1.85,78353508
Zodiac ,85000000,65000000.0,7.7,13395610.0,2239.67397260274,162.0,2007.0,36928,2.35,83080084
Scott Pilgrim vs. the World ,85000000,60000000.0,7.5,10609795.0,2818.0,112.0,2010.0,12687,1.85,48056764
The Core ,85000000,60000000.0,5.4,12053131.0,3017.0,135.0,2003.0,1439,2.35,74132631
Scooby-Doo ,84000000,84000000.0,4.9,54155312.0,3447.0,86.0,2002.0,6355,1.85,276294164
Nutty Professor II: The Klumps ,84000000,65000000.0,4.3,42518830.0,3242.0,109.0,2000.0,2818,1.85,166307945
RED 2 ,84000000,84000000.0,6.7,18048422.0,3016.0,116.0,2013.0,25220,2.35,137162560
Click ,82500000,70000000.0,6.4,40011365.0,3749.0,107.0,2006.0,12700,1.85,237685089
Charlotte's Web ,82500000,37123391.33528162,6.4,11457353.0,3566.0,97.0,2006.0,23907,1.85,143985708
Jumper ,82500000,85000000.0,6.1,32092991.0,3428.0,88.0,2008.0,21863,2.35,223636949
Hellboy II: The Golden Army ,82500000,85000000.0,7.0,34539115.0,3204.0,120.0,2008.0,3632,1.85,160388063
The Longest Yard ,82000000,82000000.0,6.4,58613245.0,3634.0,113.0,2005.0,13693,2.35,190320568
The Expendables ,82000000,80000000.0,6.5,34825135.0,3270.0,113.0,2010.0,46355,2.35,268268174
The 6th Day ,82000000,82000000.0,5.9,13020883.0,2516.0,123.0,2000.0,5839,2.35,96024898
Bruce Almighty ,81000000,81000000.0,6.7,85734045.0,3483.0,101.0,2003.0,21276,1.85,483473962
The Hunger Games ,80000000,78000000.0,7.3,152535747.0,4137.0,142.0,2012.0,49942,2.35,677923379
The Hangover Part II ,80000000,80000000.0,6.5,85946294.0,3615.0,102.0,2011.0,16143,2.35,586464305
Hotel Transylvania 2 ,80000000,80000000.0,6.7,48464322.0,3754.0,89.0,2015.0,26839,1.85,470909901
Over the Hedge ,80000000,80000000.0,6.8,38457003.0,4059.0,83.0,2006.0,22813,1.85,343397247
Lilo & Stitch ,80000000,80000000.0,7.2,35260212.0,3191.0,85.0,2002.0,3112,1.66,245800000
Deep Impact ,80000000,75000000.0,6.1,41152375.0,3156.0,120.0,1998.0,22750,2.35,349464664
Grown Ups 2 ,80000000,80000000.0,5.4,41508572.0,3491.0,101.0,2013.0,39269,1.85,247023808
Alvin and the Chipmunks: Chipwrecked ,80000000,75000000.0,4.4,23244744.0,3723.0,87.0,2011.0,4073,1.85,349088523
Get Smart ,80000000,80000000.0,6.5,38683480.0,3911.0,110.0,2008.0,44798,1.85,226739416
Robots ,80000000,75000000.0,6.3,36045301.0,3776.0,91.0,2005.0,1804,1.85,260700012
Shutter Island ,80000000,80000000.0,8.1,41062440.0,2991.0,138.0,2010.0,29585,2.35,299461782
Something's Gotta Give ,80000000,80000000.0,6.7,16064723.0,2677.0,128.0,2003.0,22679,1.85,266685242
Four Christmases ,80000000,80000000.0,5.6,31069826.0,3310.0,88.0,2008.0,9913,1.85,168311558
Bedtime Stories ,80000000,80000000.0,6.1,27450296.0,3681.0,99.0,2008.0,12831,2.35,221468935
Road to Perdition ,80000000,80000000.0,7.7,22079481.0,1797.0,117.0,2002.0,16828,2.35,183354514
Just Go with It ,80000000,80000000.0,6.4,30514732.0,3548.0,117.0,2011.0,16325,1.85,214974953
Eagle Eye ,80000000,80000000.0,6.6,29150721.0,3510.0,118.0,2008.0,5637,2.35,178066569
Con Air ,80000000,75000000.0,6.8,24131738.0,2824.0,123.0,1997.0,15362,2.35,224117573
Yogi Bear ,80000000,80000000.0,4.6,16411322.0,3515.0,80.0,2010.0,4394,1.85,204774690
Cold Mountain ,80000000,79000000.0,7.2,14574213.0,2163.0,154.0,2003.0,61110,2.35,165173909
The Book of Eli ,80000000,80000000.0,6.9,38437553.0,3111.0,118.0,2010.0,44797,2.35,158750817
Flubber ,80000000,80000000.0,5.2,35892031.0,2641.0,90.0,1997.0,50005,1.85,177993801
Space Jam ,80000000,80000000.0,6.3,27528529.0,2650.0,88.0,1996.0,15001,1.77,250200000
Fury ,80000000,68000000.0,7.6,82251953.0,3313.0,134.0,2014.0,20411,2.35,211755593
The Pink Panther ,80000000,65000000.0,5.6,20220412.0,3477.0,93.0,2006.0,1267,1.85,158926474
Zookeeper ,80000000,80000000.0,5.2,20065617.0,3482.0,102.0,2011.0,5392,2.35,170805525
Conspiracy Theory ,80000000,75000000.0,6.7,19313566.0,2806.0,135.0,1997.0,8355,2.35,142783718
Six Days Seven Nights ,80000000,70000000.0,5.7,16485276.0,2550.0,98.0,1998.0,12729,2.35,164800000
Spirit: Stallion of the Cimarron ,80000000,80000000.0,7.0,23213736.0,3317.0,83.0,2002.0,14261,2.35,106515310
Swordfish ,80000000,80000000.0,6.5,18145632.0,2678.0,99.0,2001.0,25942,2.35,147080413
Lost in Space ,80000000,80000000.0,5.1,20154919.0,3306.0,130.0,1998.0,12186,2.35,136047317
The Manchurian Candidate ,80000000,80000000.0,6.6,20018620.0,2867.0,129.0,2004.0,20056,1.85,96148711
Fantasia 2000 ,80000000,80000000.0,7.3,2911485.0,1313.0,74.0,1999.0,814,1.78,60507228
The Time Machine ,80000000,80000000.0,5.9,22610437.0,2944.0,96.0,2002.0,1919,2.35,98983590
What Dreams May Come ,80000000,85000000.0,7.0,15833592.0,2526.0,113.0,1998.0,49631,2.35,71485043
Mighty Joe Young ,80000000,90000000.0,5.6,10602042.0,2502.0,114.0,1998.0,10731,1.85,50632037
The Legend of Zorro ,80000000,75000000.0,5.9,16328506.0,3520.0,129.0,2005.0,2864,2.35,141475336
Little Nicky ,80000000,80000000.0,5.3,16063904.0,2910.0,90.0,2000.0,25190,1.85,58270391
The Brothers Grimm ,80000000,88000000.0,5.9,15092079.0,3087.0,118.0,2005.0,27114,1.85,105299638
Mars Attacks! ,80000000,70000000.0,6.3,9384272.0,1955.0,106.0,1996.0,22590,2.35,101371017
Walking with Dinosaurs 3D ,80000000,80000000.0,5.2,7300000.0,3231.0,87.0,2013.0,1971,2.35,130580730
Thirteen Days ,80000000,80000000.0,7.3,46668.0,8.0,145.0,2000.0,1825,1.85,66554547
Daylight ,80000000,80000000.0,5.8,10014795.0,2175.0,114.0,1996.0,25126,1.85,158908290
The Last Witch Hunter ,80000000,90000000.0,6.0,10812861.0,3082.0,106.0,2015.0,16922,2.35,131234406
Pompeii ,80000000,80000000.0,5.6,10340823.0,2658.0,105.0,2014.0,1099,2.35,108469033
Looney Tunes: Back in Action ,80000000,80000000.0,5.7,9317371.0,2903.0,91.0,2003.0,5593,2.35,54540662
Nine ,80000000,80000000.0,5.8,257232.0,4.0,118.0,2009.0,619,2.35,53508858
Timeline ,80000000,80000000.0,5.6,8440629.0,2787.0,116.0,2003.0,43887,2.35,26703184
Oceans ,80000000,40000000.0,7.8,6000000.0,1206.0,104.0,2009.0,152,2.35,86787530
Babe: Pig in the City ,80000000,80000000.0,5.8,6162640.0,2384.0,97.0,1998.0,2521,1.85,69131860
The Postman ,80000000,80000000.0,6.0,5260324.0,2207.0,177.0,1997.0,4346,2.35,20841123
Red Planet ,80000000,70000000.0,5.7,8721296.0,2703.0,106.0,2000.0,2,2.35,33463969
The Invasion ,80000000,80000000.0,5.9,5951409.0,2776.0,99.0,2007.0,2323,1.85,40147042
A Sound of Thunder ,80000000,52000000.0,4.2,1190791.0,816.0,102.0,2005.0,1890,2.35,6300451
Journey 2: The Mysterious Island ,79000000,79000000.0,5.8,27335363.0,3470.0,94.0,2012.0,27842,1.85,318146162
Jack and Jill ,79000000,79000000.0,3.4,25003575.0,3438.0,91.0,2011.0,27405,1.85,150519217
A Beautiful Mind ,78000000,58000000.0,8.2,2501096.0,524.0,135.0,2001.0,2827,1.85,317668058
Cloudy with a Chance of Meatballs 2 ,78000000,78000000.0,6.5,34017930.0,4001.0,95.0,2013.0,848,2.35,274392649
Red Dragon ,78000000,78000000.0,7.2,36540945.0,3357.0,124.0,2002.0,35867,2.35,206455420
Hidalgo ,78000000,100000000.0,6.7,18829435.0,3063.0,136.0,2004.0,36925,2.35,107336658
The League of Extraordinary Gentlemen ,78000000,78000000.0,5.8,23075892.0,3002.0,110.0,2003.0,4714,2.35,179265204
Exorcist: The Beginning ,78000000,50000000.0,5.1,18054001.0,2803.0,125.0,2004.0,1970,2.0,43957541
The Little Prince ,77500000,81200000.0,7.8,28140.0,45.0,108.0,2015.0,30230,2.35,90226482
Despicable Me 2 ,76000000,76000000.0,7.5,83517315.0,3997.0,98.0,2013.0,11905,1.85,974873764
Children of Men ,76000000,76000000.0,7.9,179268.0,2239.67397260274,109.0,2006.0,16479,1.85,69853395
The Adventures of Rocky & Bullwinkle ,76000000,76000000.0,4.1,6814270.0,2460.0,92.0,2000.0,28050,1.85,35129610
The Secret Life of Pets ,75000000,75000000.0,6.8,104352905.0,4370.0,87.0,2016.0,4782,1.85,514103326
Independence Day ,75000000,75000000.0,6.9,50228264.0,2.0,154.0,1996.0,16785,2.35,817400878
The Lost World: Jurassic Park ,75000000,73000000.0,6.5,90161880.0,3281.0,129.0,1997.0,1635,1.85,618638999
Ice Age: The Meltdown ,75000000,80000000.0,6.9,68033544.0,2239.67397260274,115.0,2006.0,1815,1.85,651899282
Madagascar ,75000000,75000000.0,6.9,61012130.0,4131.0,86.0,2005.0,1777,1.85,556559566
Grown Ups ,75000000,80000000.0,6.0,40506562.0,3534.0,102.0,2010.0,28497,1.85,272223430
Shark Tale ,75000000,75000000.0,6.0,47604606.0,4016.0,90.0,2004.0,63165,1.85,371917043
X-Men ,75000000,75000000.0,7.4,54471475.0,3025.0,104.0,2000.0,21397,2.35,296339717
Wanted ,75000000,75000000.0,6.7,217432.0,71.0,110.0,2008.0,25763,2.35,342416460
The Rock ,75000000,75000000.0,7.4,2601000.0,2239.67397260274,136.0,1996.0,15999,2.35,336069511
50 First Dates ,75000000,75000000.0,6.8,45107871.0,3591.0,99.0,2004.0,12952,2.35,196324496
Hairspray ,75000000,75000000.0,6.7,27476745.0,3121.0,117.0,2007.0,1673,2.35,202871849
Now You See Me ,75000000,75000000.0,7.3,29350389.0,2925.0,125.0,2013.0,13312,2.35,351723989
Dreamgirls ,75000000,70000000.0,6.5,378950.0,3.0,130.0,2006.0,2856,2.35,155708695
Inspector Gadget ,75000000,75000000.0,4.1,21889138.0,2814.0,110.0,1999.0,5320,1.85,97387965
Immortals ,75000000,75000000.0,6.1,32206425.0,3112.0,110.0,2011.0,16691,1.85,211562435
The Terminal ,75000000,60000000.0,7.3,19053199.0,2811.0,128.0,2004.0,16199,1.85,218673959
Monster House ,75000000,75000000.0,6.6,22217226.0,3553.0,91.0,2006.0,17299,2.35,141267370
Hotel for Dogs ,75000000,35000000.0,5.4,17012212.0,3271.0,100.0,2009.0,5174,1.85,118230763
Vertical Limit ,75000000,75000000.0,5.9,15507845.0,2307.0,124.0,2000.0,3424,1.85,213500000
Charlie Wilson's War ,75000000,75000000.0,7.1,15952430.0,2575.0,102.0,2007.0,60646,1.85,119512771
Be Cool ,75000000,53000000.0,5.7,23450212.0,3216.0,118.0,2005.0,15889,2.4,94944017
Munich ,75000000,70000000.0,7.6,6040860.0,532.0,163.0,2005.0,2529,2.35,131492772
Killers ,75000000,75000000.0,5.4,15837266.0,2859.0,100.0,2010.0,25206,2.35,95572749
The Man from U.N.C.L.E. ,75000000,75000000.0,7.3,13535000.0,3638.0,116.0,2015.0,15735,2.35,105445109
Tears of the Sun ,75000000,70000000.0,6.6,17057213.0,2973.0,142.0,2003.0,16580,2.35,85632458
Lady in the Water ,75000000,70000000.0,5.6,18044396.0,3235.0,110.0,2006.0,5609,1.85,72785169
Spanglish ,75000000,80000000.0,6.5,8817853.0,2438.0,131.0,2004.0,12522,1.85,54344321
Bandits ,75000000,80000000.0,6.6,13050700.0,3207.0,123.0,2001.0,13934,2.35,71523271
Anna and the King ,75000000,75000000.0,6.7,5223416.0,2132.0,148.0,1999.0,804,2.35,39251128
Sucker Punch ,75000000,82000000.0,6.1,19058199.0,3033.0,128.0,2011.0,7067,2.35,89758389
